created_at,favorite_count,full_text,lang,retweet_count,username,sentimen,sentiment_predicted
2023-12-31 00:40:28,3154,begini menteri jokowi jual gibran pake bansos zulkifli hasan kasih bansos sama blt siapa kasih bansos sama blt siapa suka sama jokowi ngkat tangan pak jokowi pan pan pak jokowi makanya dukung gibran cocoook gibran sopo,in,1501,tijabar,negatif,negatif
2024-02-11 09:31:34,6018,dirty vote detik 10530 cuplik partai gelora tempo dirty vote ungkap duga curang jokowi salur bansos dadak kerah polisi hingga tekan kepala desa dirty vote full movie,in,2968,tijabar,netral,netral
2024-03-20 03:26:14,13285,bansos hambur jokowi dosa bu risma tanggung tau begitu jawab bu risma cecar komisi viii dpr ri raker kemarin jawab adalah jujur atas ketidaktahuan alir bansos dihamburhamburkan jokowi lama masa kampanye,in,3610,Miduk17,negatif,negatif
2024-01-09 02:09:25,5378,presiden jokowi bagibagi bansos banten spanduk pasang 02 pampang sana apk sekitar presiden logis dong rakyat sana ira bansos asal pak jokowi bukan negara ini tunjuk presiden tidak punya etika apa,in,2082,henrysubiakto,netral,netral
2024-02-04 14:21:04,1721,awkwkwk mata najwa soal bansos soal bansos teguh juwarno ama adi sindir bansos jokowi fadli zon langsung kasih ulti soal bansos juliari batubara,in,237,PolJokesID,positif,netral
2020-12-20 06:23:56,3200,screenrecording berita tempo duga libat anak sulung nama gibran rakabuming korupsi bansos ada goodie bag pandemik di sinieaaaaa percuma kirim hacker buat hapus linknya hahahaha,in,1491,kafiradikalis,netral,netral
2024-05-25 05:44:37,10,bahagia jadi emis trima kasih pak telah angkat derajat sejahtera tani negara tetangga tani 62 mah sdh bahagia dgn bansos,in,1,Gawer50k,positif,positif
2024-05-18 01:08:34,144,kenegarawanan jokowi pudar 1 mk 90 2 nyata presiden pihak kampanye 3 bansos langsung presiden 4 mobilisasi aparatur negara menang prabowo gibran 2 februari 2024,in,79,Srik4ndiMuslim2,positif,positif
2024-01-25 07:17:31,4332,bu risma menteri sosial angkat tenggelam urus bansos mesti bu risma atur bukan presiden hingga halhal teknis bagi panggung seolah2 asai jokowi semua hingga peran bu risma sama sekali tak lihat janganjangan,in,815,Miduk17,netral,negatif
2020-04-21 07:09:42,8648,perintah mulai gulir paket bantu sosial wilayah dki jakarta susul wilayah bodetabek program kartu prakerja mulai jalan bansos tunai mulai kerja minggu maka perintah tetap larang mudik seluruh masyarakat,in,1311,jokowi,positif,positif
2024-02-16 04:29:19,4376,ganjar mahfud menang luar negeri bukti yang lebih didik pilih dasar analisa akal sehat bukan joget2 yang tak guyur bansos lebih waras pilih cendikiawan ajar luar negeri percaya jokowi,in,863,Miduk17,negatif,negatif
2024-05-18 02:03:21,18,negara bukan milik keluarga kau main titip2an aja main bansos menang pakai apbn aja jokowi maling apbn 497 triliun bansos menang prabowo gibran kucur lama 20232024 yang sebut 560 23 triliun baru 1x korupsi udah gede,in,18,dancersejati07,positif,netral
2024-02-04 14:16:24,13105,suka banget sama jawab pak anies kait bantu bisa ubah lalu sistem cashtransfer meminimalisir jadi korupsi bansos pernah jadi mensos belum ada 1 program yang sebenernya udah jalan perintah pak jokowi,in,1270,kikysaputrii,negatif,positif
2020-05-18 05:26:34,9032,ke johar baru jakarta pusat pagi tinjau salur paket bantu sosial tahap tiga enam tahap rencana masyarakat dampak covid19 ini realisasi bansos tahap tiga dki 961000 keluarga target 1215237 terima,in,742,jokowi,netral,netral
2024-02-12 16:32:35,3736,jadi bansos beras timbun langka pasar lalu sebar hadiah baik perintah,in,2020,rahung,negatif,positif
2024-05-25 05:52:16,17,2 jokowi gibran keluar pdip koruptor pdip kurang jokowi korupsi apbn 497 t bansos menang prabowo gibran gibran kaesang duga laku kkn tppu gibran kaesang milik tambang ilegal jumlah wilayah indonesia,in,9,J4j4h4nAs3ng2,positif,positif
2020-05-04 06:35:06,9245,semua program jaring kam sosial pkh sembako bansos blt hingga dana desa jalan minta menteri sosial gubernur bupati wali kota camat hingga kepala desa turun pasti seluruh program di tangan keluarga terima pekan,in,1225,jokowi,netral,netral
2024-05-15 04:30:10,13,negara bkn milik keluarga kau main titip2an aja main bansos menang pakai apbn aja jokowi maling apbn 497 triliun bansos menang prabowo gibran kucur lama 20232024 yang sebut 560 23 triliun baru 1x korupsi udah gede,in,8,dancersejati07,netral,netral
2024-05-15 03:21:15,16,tenang pak jokowi lama bisa beli saya anggap murah oke tunggu bansos lanjut yang butuh,in,4,AlnilamOmar,netral,netral
2024-05-15 05:42:26,303,terima kasih bapak bansos indonesia,in,112,sandalista1789,negatif,negatif
2024-05-31 10:01:19,23,bukan bansos beton aspal di makan rezim jokowi brengsek makin liar brutal,in,12,sapunyere__,negatif,negatif
2024-04-05 06:56:14,10,hakim mahkamah konstitusi arief hidayat tanya menteri sosial tri rismaharini sidang sengketa pilpres 2024 hakim arief minta risma jelas perihal presiden jokowi ikut bagi bansos masa kampanye milu,in,5,detikcom,positif,negatif
2024-02-24 12:01:14,11938,bansos memang efektif kerek suara prabowogibran matimatian sokong jokowi dampak jadi sangat serius imbas ekonomi nasional,in,5423,tempodotco,netral,netral
2024-03-26 02:30:00,20,sekretaris jenderal pdiperjuangan hasto kristiyanto anggap pilih umum milu 2024 bukan dar jokowi effect bansosintimidasi effect,in,3,detikcom,netral,netral
2024-02-20 05:55:36,39,bansos rubah iklim dapur nasional,in,13,rahung,negatif,negatif
2024-02-16 15:48:21,38,dunia sedang ganti rupa timur tengah bara eropa ambang gelap presiden nkri kok begini nggak baik bansos urus pak rt,in,16,rahung,negatif,negatif
2024-03-06 00:11:13,10249,jokowi ini harga kalian 1 oposisi kasi menteri 2 konglomerat bebas rampok 3 aktif amp politis gagal komisaris bumn 4 mahasiswa biaya organisasi tanding 5 cendekiawan jabat 6 aparat loyal pribadi karier naik 7 rakyat bansos,in,4055,msaid_didu,positif,positif
2024-05-31 05:20:00,3,bansos anak,in,0,Trump06655298,positif,netral
2024-05-27 11:18:59,0,ahok trending kabar nenek ega tugas beliau pilgub sumut si minoritas mantan napi nista agama kabar tarung lawan boby nasution menantu jokowi kalau ahok kalah gegara bansos kalau ahok menang real demokrasi kidarehat sejedak,in,0,adri_7i,netral,netral
2024-05-15 09:42:01,14,siap matang alas knp dulu pak gencar bansos bentuk barang bukan dlm bentuk uang beliau ingin anggar bansos korupsi,in,14,GwynxAsh,positif,positif
2024-05-16 09:47:45,1,pilpres 2024 lalu jokowi aktif ujung daerah kumpul kepala desa sekaligus bansos pilpres jokowi lagi unjung daerah bansos ini jokowi sibuk diri bagi jabat,in,1,Benlizp,positif,positif
2023-12-31 10:05:12,12996,pak menteri bansos amp blt program negara pakai uang rakyat uang bukan pak jangan rakyat ajar salah paham begini semua punya tugas cerdas hidup bangsa lho pak,in,5529,AlissaWahid,positif,positif
2024-05-20 09:43:47,2,beri bansos beras kpm tetap lanjut presiden jokowi tag ayah ojak celaka helikopter uang 10m burning sun adek nono ciyu again berani hara,in,1,WartaJokowi,positif,positif
2024-05-31 12:56:38,6,senjata andal bansos main bom,in,0,Otto2860,netral,netral
2024-05-30 12:58:33,699,jokowi akhir 20 oktober 2024 pilgub dki laksana 27 november 2024 insya allah aman blt bansos,in,143,BosPurwa,netral,netral
2024-03-29 03:00:01,25,hadap hakim konstitusi ketua badan awas milu rahmat bagja jelas soal bagibagi bantu sosial bansos presiden jokowi duga langgar asas netralitas sebut penuh unsur langgar milu duga sebut ditindaklanjuti,in,11,detikcom,positif,positif
2024-05-28 04:06:55,4,mau lihat dulu ini sdh jalan berapa hebat ekonomi mu tahan jgn2 kau harap bansos trs,in,0,Nagashima_007,positif,positif
2024-02-22 10:55:10,4558,jokowi tak jamin bansos beras lanjut juni 2024,in,1521,tempodotco,negatif,negatif
2018-12-14 02:08:41,24702,kalau mau senang semua orang tinggal sebar subsidi bansos blt sebanyakbanyaknya jangan didik masyarakat halhal instan bangun pondasi pilar kokoh meski proses pahit sakit bangsa kuat tak mudah seret gelombang,in,10619,jokowi,negatif,negatif
2020-04-29 11:08:14,8230,perintah siap lima skema lindung pulih ekonomi umkm tengah pandemi yakni bansos yang kategori miskin insentif paja relaksasi restruktrurisasi kredit luas biaya perintah jadi sangga ekosistem umkm,in,966,jokowi,netral,netral
2020-12-29 08:48:08,8058,apbn tahun 2021 perintah siap rp110 triliun program lindung sosial upa kartu sembako program keluarga harap bansos tunai kartu prakerja dana desa diskon listrik telah perintah bansos segera salur bulan januari,in,855,jokowi,negatif,positif
2022-09-20 04:21:24,2993,jokowi suap rakyat tidak berontak blt bansos suap politik,in,787,alisyarief,negatif,negatif
2021-06-21 07:27:29,5024,lockdown 12 minggu minimal kerja kantor aja wfh beri bansos warga beneran kualitas kaya gizi koruptor udah tangkap kan anggap aja syukur ultah ke60 pak dar sumbang saran anggota tim vaksinasi bapak tempo hari,in,1469,dr_koko28,negatif,negatif
2024-05-22 14:26:26,470,kayak jaman belanda mungkin mental bansos,in,322,H4T14K4LN4L42,netral,netral
2024-05-14 13:15:00,0,presiden joko widodo buka peluang salur bantu sosial beras 10 kilogram lanjut hingga desember 2024 apabila uang negara mungkin mau tau jelas lengkap pak jokowi yuk tonton video,in,0,faktacom_,netral,netral
2020-05-07 03:29:07,3189,anies vs jokowi anies vs luhut anies vs mahfud anies vs awan anies vs budi karya anies vs mensos anies musuh sama,in,1183,ekowboy2,negatif,positif
2021-05-01 01:41:16,3106,yang lapor risma kpk 21 juta data ganda terima bansos lapor risma betul kpk kuat tegar jahat extra ordinary era jokowi kuasa lebih kejam teroris curi uang rakyat di siang hari bolong,in,1016,BennyHarmanID,netral,netral
2024-05-23 16:07:51,25,berani komisi ii korek masalah dana alir bansos jokowi,in,16,H4T14K4LN4L42,netral,netral
2024-05-17 02:10:15,0,bansos lanjut hingga pilkada sinyal jokowi cawecawe gamblang sekali,in,0,superradioid,netral,netral
2020-05-19 15:05:23,3902,pak terlalu kalo diam jg skema sekarang hemat 5 6 trilyun gak kalah penting dar blusukan check bansos dah nyampe,in,1627,yunartowijaya,negatif,negatif
2024-04-02 05:00:00,1,anthony budiawan selaku ahli tim hukum aniesmuhaimin kata sidang sengketa pilpres 2024 presiden jokowi beri bansos pihak tuju dpr,in,1,detikcom,negatif,negatif
2024-02-24 07:58:13,261,nyata naik harga beras jadi banyak serap ilmu padi supply beras tip sebab harga tinggi jadi stop nyalahin jokowi bagibagi bansos ugalugalan,in,42,dayatpiliang,positif,positif
2024-01-01 09:23:43,6605,pak yth mhn bpk henti bohong rakyat bhw bansos adlh jokowi krn bansos jelas uang rakyat 1 terima bansos usul pemda 2 jumlah jenis bansos pakat perintah dpr 3 anggar tetap dlm apbn uang rakyat ingat dosa pak,in,2363,msaid_didu,positif,positif
2020-05-07 02:13:58,2134,tiga menteri jokowi sorot janggal bansos anies dki hebat nih sekaligus 3 menteri rame2 sorot gubernur dki jkt eh salah gubernur indonesia apa ampe segitunya bukan pempus tinggal duduk bareng pemprov buat cari solusi,in,610,marlina_idha,positif,positif
2021-07-23 13:58:07,4861,gak usah lebay mau turun jokowi kalkulasi politik mustahil jadi dukung jokowi jg gak usah balas lebay koar2 percaya jokowi dua kubu sama lebaynya mending curah energi fokus pandemi vaksinasi bansos insentif nakes prokes,in,1066,na_dirs,negatif,negatif
2024-02-03 02:24:34,7634,polri bagi bansos gubernur kepri bicara pilpres satu putar ajak warga pilih capres lanjut jokowi,in,3307,tempodotco,netral,netral
2024-05-22 08:15:08,4,beneran nih palsu gak enak jg jual martabak trus jd walkot 2 th bs kebel brg mewah mau tanya gmn cara rakyat aj mau beli beras bingung smp ngantri bansos nunggu asih dr jabat paling enak semua tanggung penting bs mandiin kucing,in,3,Rudy5a3a1,positif,negatif
2024-05-29 02:03:01,5,entah siapa salah ku tak tau gegara sedikit bansos derita mamam dh jokowi tapera,in,0,Ilustrator23,positif,positif
2024-01-30 09:38:40,132,bilang elektabilitas presiden jokowi masih bagus bukan kerja baik karena terlalu sering blusukan bansos dibagibagikan kalau begitu mah presiden organisasi nonprofit bisa mereka enggak ngelakuin karena sadar uang,in,26,dayatpiliang,negatif,negatif
2024-05-30 15:24:20,17,prett kalau bukan jokowi ga kalian aju gugat partai mu cuman brapa suara soksok an laku semua sudah kondisi usia putra bungsu dekat 30th dgn jadwal pilkada bukan otak bansos amp blt,in,1,Ombahku,negatif,negatif
2024-05-25 03:15:52,42,jokowi plus keluarga bagi bansos andal,in,6,sumpanto,negatif,negatif
2024-05-16 01:22:46,24,urus bagi2 jokowi emang jago kalau ken cinta rakyat approval rating tinggi bagi2lah bansos sebanyak2nya kalau ken menang pilpres 2 periode 3 periode bagi2lah bansos banyak mungkin 2 hari pilpres gampang kan,in,2,Bambangmulyonoo,netral,netral
2024-02-14 02:03:57,3,beras bansos lumas 20 aman pakde,in,1,rahung,netral,netral
2024-05-15 08:27:38,25,dulu pak kasih bansos dlm bntuk barang bansos trsebut memang bnr2 manfaat bg msyrakat butuh klo dlm bentuk uang cash psti korupsi yang jg hrs pasti pasti bhwa anggar makan siang gratis korupsi,in,25,haliday0147,positif,positif
2024-05-19 17:13:10,1,semua nilai tetang bansos sejak era hingga sama tanda pimpin mampu buat indonesia lebih baik dgn cipta lapker pada rakyat miskin selalu pelihara lama kerja oleh hasil tetap bansos batas,in,1,H4T14K4LN4L42,positif,positif
2024-05-15 08:29:26,25,anggar program makan siang gratis bakal ganti anggar bansos pak sdh tuju jdinya ketika kabinet sdh resmi bentuk bs bakal lngsung eksekusi deh,in,26,gvfftj,netral,netral
2024-02-25 04:11:05,6789,dulu jokowi bilang tak tuju bansos blt blsm sebut tak didik masyarakat sekarang justru jadi andal,in,2803,tempodotco,positif,negatif
2024-05-22 15:08:22,2,israel hamas perang bahan pokok naik akhir ada musim milu presiden iran tewas celaka helikopter jokowi was was bahan pokok naik bahan pokok naik gegara presiden iran tewas apa ada bansos pilkada,in,0,3rwin__34,positif,positif
2024-01-22 07:49:05,6259,bener kan sentimen negatif kuat solusi bansos,in,1081,Dennysiregar7,positif,positif
2024-02-03 15:00:59,5077,barusan ngobrol sama teman ngerti survey tingkat puas tinggi presiden bagi bansos gak jalan dgn elektabilitas prabowo orang puas jokowi milihnya tentu prabowo mereka pada tahu prabowo bukan jokowi,in,675,Dennysiregar7,negatif,negatif
2024-02-11 07:32:05,15990,dirty vote ungkap duga curang jokowi salur bansos dadak kerah polisi hingga tekan kepala desa,in,6633,tempodotco,negatif,negatif
2024-01-30 10:58:06,11616,hasto mensos tri rismaharini aku suasana kabinet jokowi tidak nyaman risma bahkan tak libat bagi bansos,in,2601,kompascom,netral,netral
2024-04-22 04:50:15,13002,anies geleng kepala hakim sebut jokowi tak bukti langgar hukum kait bansos,in,2521,geloraco,negatif,negatif
2024-05-30 02:10:03,12,ga hukum mati negara kakak tua pak kemarin sana jabat korupsi 2 5 t aja hukum mati sini mahkorupsi bansos cuma 12 th juga dapat remisi potong itutau2 bebas gimana korupsi ga makin gila 10 th pdhl slogan,in,3,ronavioleta,negatif,negatif
2021-08-16 10:57:48,2328,ym bapak presiden usul maling amp rampok duit rakyat korupsi bansos korupsi jiwasraya korupsi asabri hukum mati jadi contoh rakyat nkri tunggu umenonton hukum,in,572,Ayang_Utriza,negatif,negatif
2024-05-18 14:06:53,115,fakta pimpin bukti miskin pelihara bansos rakyat tak perlu lapang kerja cukup 2 lt mi goreng 5 kg beras 1 bulan rakyat tak butuh politik tak butuh kaya tak butuh tara,in,65,H4T14K4LN4L42,positif,negatif
2024-02-01 12:54:06,5440,tibatiba muncul bansos jokowi bentuk blt rp 600 ribu mana uang,in,1916,tempodotco,positif,positif
2024-05-28 08:10:45,1425,selamat nikmat naik harga bbm harga bijak presiden jokowi nikmat hasil sogo bansos tsb 90 puas naik semua butuh rakyat,in,690,msaid_didu,negatif,negatif
2020-06-24 18:38:51,4025,teriak teriak turun kangmas berani enga nolak beri bansos perintah gua yakin kasih bansos sembako ngatri,in,700,bumnbersatu,netral,netral
2024-01-22 08:45:51,4,presiden sibuk bagibagi bansos jadi lumas sukses tahta sang anak,in,0,rahung,netral,netral
2024-05-25 00:41:37,31,gue bangga jadi 16 takut intimidasi sogo bansos,in,0,DowatiW55368,negatif,negatif
2024-05-28 09:16:51,7,jgn lupa bansos jokowi,in,1,Curswd__,positif,netral
2024-05-25 02:37:37,171,ah ku tengok jokowi cuma sibuk jalan2 mblusukan mbagi mbagi bansos,in,49,Tan_Mar3M,netral,netral
2024-01-30 08:56:51,9849,cak imin ingat jokowi tak politisasi bansos kualat pak,in,1279,CNNIndonesia,netral,netral
2024-01-29 10:51:32,3377,jokowi kucur bansos baru rp11 t masa kampanye milu 2024,in,1099,CNNIndonesia,netral,netral
2024-02-13 13:35:46,10643,dagang pasar sebut harga beras cetak rekor imbas bansos jokowi,in,3831,CNNIndonesia,positif,positif
2024-05-29 07:35:07,163,prestasi jokowi lama jabat dua periode presiden dukung para menteri 1 jaga approval rating diri tetap tinggi 2 jadi anak biologis wakil presiden lebih sanggup main bansos tabiat mukidi,in,48,ShenoWirang,netral,netral
2024-05-14 01:54:36,36,untuk sanjung jilat renung biar kalian gak makin bodoh jkw habis hampir rp 4000 triliun anggar perlinsos bansos anggur 2014 7 2 juta jiwa 2024 6 1 juta miskin 201427 juta jiwa 202426 juta hebat,in,15,RomitsuT,positif,positif
2024-05-16 15:24:40,0,jokowi beri sinyal bansos beras lanjut hingga desember 2024 pdip sebut cawecawe pilkada,in,0,ZNAnews,negatif,netral
2024-05-16 15:49:34,38,generasi era repormasi didik tak penting hasil generasi ini rakyat ubah jadi mental bansos akan lanjut kerja miris lihat generasi melinial bangga jokowi,in,19,H4T14K4LN4L42,negatif,negatif
2024-05-24 04:05:14,32,logika sama logika buzzerp kl kritik jokowipemerintah jangan pake tol mrt bansos kira semua dr kantong pribadi kyk gt sebut bajer ga terima,in,3,Aliya_tweet,positif,positif
2024-04-03 03:01:27,3821,jokowi minta sri mulyani amp risma blakblakan soal bansos sidang mk,in,379,CNNIndonesia,negatif,negatif
2024-05-27 00:07:10,45,kasus vina duga teror jaksa agung bukti kecil dunia hukum era rejim jokowi sangat buruk kotor semua aspek hidup bangsa rusak kemudian tutup dgn bagi2 bansos sertifikat rakyat tipu dgn semua,in,8,ferdinand_mpu,positif,positif
2024-05-17 08:45:00,0,kepala bapana arief prasetyo adi tutur mungkin lanjut program bansos beras 10 kg perintah lanjut dia tak bansos beras banyak program presiden jokowi akan lanjut presiden pilih prabowo subianto,in,0,RadioSmartFM,negatif,netral
2024-05-13 12:45:51,0,jokowi moga bansos beras 10 kg sampai desember,in,0,smartizen_,negatif,negatif
2024-05-13 23:52:11,2,benar logika ada cuma kadang punya nalar pimpin jokowi baik kalang terima bansos kuasa takut hilang posisi,in,1,ramlimudzi25400,netral,netral
2024-05-24 23:14:54,5,jokowi mimpin akalx untk mikir keluargax klo orang dan bangsax biar rusak buktix demokrasi rusak rakyat miskin biar hidupx gantung bansos biar mudah kendali,in,2,GunturSp94,netral,netral
2024-05-13 11:02:50,14,jadi program bansos resmi depan akan lg tuduh bansos guna penting kampanye atau politik cc,in,14,ggggggfrf3,positif,negatif
2024-05-25 01:29:52,3,president bansos awokawok,in,0,DrPullmanrogers,positif,positif
2024-05-25 01:43:35,4,bangga masuk 70 krn bansos akhir apa sekarang apa2 mahal mkn tu pilih kalian,in,0,masjinggar,negatif,negatif
2024-05-30 10:17:19,2,coret saudara2 saya gak butuh bansos klo akirx barang2 naik semua biaya naik pajak naik gaji potong gak jelas rusak negara klo jokowi kerjax,in,1,GunturSp94,netral,netral
2024-05-27 01:55:43,1,bansos memang jd andal keluarga jokowi mungkin kalo akherat cuma kata bansos selalu ingat,in,0,wiroi_,netral,netral
2024-05-31 23:29:05,2,rakyat kau bodoh bansos kelak kamu tanggung jawab negeri,in,0,DuduAku16,negatif,negatif
2024-05-31 06:39:09,7,pilih gelontor duit bansos ngawasi janji jabat tidak mau intimidasi polisi pakai ngawasi media buzzer bayar nutupi pengaruh opini cara jokowi kata orang baik asli tipu belum kapok,in,2,AhmadLutfhii,netral,netral
2024-05-28 06:15:12,24,kalau orang2 intelek duit dekatin jokowi karena penting kalau orang awam kaum lemah ekonomi dekatin jokowi karena harap bansos lempar kaos fakta,in,5,WahabBobbie,netral,netral
2024-05-31 04:32:16,13,pantesan si goblok begoin politis terus ga nyampe otak kalo mikir konteks ada nyata literal kayak dukung israel jokowi nyata dukung gibran bansos,in,0,arkassssabbiqe,netral,negatif
2024-05-28 08:49:55,7,duit bansos aja tega maling duit nganggur tapera makan empuk kirain cuma maling ayam aja suka main potong potong pelihara,in,0,raden_diky16695,positif,positif
2024-05-28 05:27:17,3,ke laptop sih mau bikin program apa pak jokowi pilih lur mamam tuh beras bansos lanjut gas gas,in,1,LantjarDjayaa,netral,netral
2024-05-27 22:43:39,0,bukan pak jokowi cawe2 karena protes masyarakat protes masyarakat akan jalan terus negara gak lepas tanggung jawab didik gilir bansos infrastruktur gila2an ingat didik investasi jangka panjang buah bangsa,in,0,achedy,negatif,negatif
2024-05-24 15:28:50,2,bagi bansos pinggir jalan bagaimana akuntabilitas siapa terima jelas padahal uang rakyat bukan uang pribadi jokowi,in,0,Kartika4567,netral,netral
2024-05-25 19:45:39,7,cuy elo orang hebat bila hebat tidak milik sifat goblok jilat ikut sekte jokodokisme emang hebat bego rela berhala orang menclamencle mungkin kenyang bansos,in,0,BangBang81440,negatif,negatif
2024-05-28 04:41:21,2,sangat terlalu banyak bansos jokowi samar lalu juliari,in,0,adri_7i,positif,positif
2024-05-28 01:46:36,2,mampus rakyatrakyat kere lena bansos joget oke gas oke gas gak bakal peduli gw mereka,in,1,GT_subekti,netral,netral
2024-05-15 01:20:20,4,qodari memang buzzerrp budak rajyat aja mau tipu orang qodarun krn bansos,in,3,BangferRiau,negatif,netral
2024-02-04 05:04:05,4,pdip sindir jokowi bagi bansos dasar data elektoral,in,2,TirtoID,netral,netral
2024-02-07 11:22:09,4,menko pmk ungkap dalih jokowi tak ajak risma bagi bansos,in,2,TirtoID,negatif,negatif
2024-01-11 00:01:06,6,beda sikap jokowi amp maruf amin soal debat capres bansos,in,1,TirtoID,positif,positif
2024-05-31 15:55:18,7,trima bansos beras 10 kg minyak goreng 2 liter mie bungkus tp terima derita potong gaji 3 dgn berbage alesan nabung buat rumah ambil pensiun kalo ga ikutin kena sanksi apes bener jd warga nkri,in,1,solo_asli2000,negatif,negatif
2024-05-29 18:28:37,0,korupsi beberapa org kudu tanggung jawab satu negara gimana pak g bijak buat hukum berat berat gitu loh pak korupsi bansos daerah g di tangkap fitnah orglain palsuin ttd terima bansos,in,0,S_falisA,netral,netral
2024-05-27 23:44:05,7,kalo cuma naik rp 13 4milyar seperti masuk akal terlalu kecil hanya lapor bagaimana bagi hasil tambang bansos 497 t kaya atas nama masing2 anggota keluarga art sopir satpam famili,in,0,nasaktion2,positif,positif
2024-05-30 13:43:05,13,bagi bansos ya mana nih lokasi tempat dapil anak mantu nyalon pilgub,in,2,WAR_RASBOY,positif,positif
2024-05-28 00:29:10,0,byk keluh ini bahkan terima pkh kartu sembako kip pip kartu pra kerja inti bansos blt memlihara miskin cuma ganjal perut rakyat untuk entas miskin paham pak mau kapan kalian ngibul,in,0,AH_SiregarXIX,netral,netral
2024-02-07 05:32:13,10,jokowi cair bansos ribu ton beras jelang milu,in,3,TirtoID,netral,netral
2024-05-16 10:14:04,3,hanya butuh buat sambung hidup perhati pihak kait sangat perlu woiii bos bansos manfaat bila tidak perhati masyarakat anda ini,in,1,Winardi_641,positif,positif
2023-02-01 05:57:57,3,grace tambah ada korupsi jumlah daerah potensi kasus sama,in,0,TirtoID,negatif,negatif
2024-05-28 09:36:06,3,buang bekas bagi2 bansos pilpres kemarin nanti dekat pilkada jagox jokowi laku,in,1,GunturSp94,negatif,netral
2024-05-27 17:27:47,2,nama kamu siapa siap data jd terima bansos jgn lupa,in,0,Brahmanta70,netral,netral
2024-05-25 03:03:08,2,dana bansos 580t dana simpang proyek2 bumn 500t ratus kasus korupsi lain bahkan bansos covid di korupsi rakyat kecil buat mati usaha gerak,in,1,RTobazz,positif,positif
2024-05-17 22:03:27,0,bagus buat bansos 490 t cc,in,0,MasBolali,negatif,negatif
2024-05-31 05:39:33,2,orang emis bansos 5 kg,in,0,ebonXboy,netral,netral
2024-05-26 09:30:10,2,faktor cawe jokowi pempus pj jakarta terang gan dukung 02 ngasih bansos tanpa bantu itu 02 gak bakal menang sih jakarta,in,0,Muhamad07561304,negatif,negatif
2024-05-31 07:37:15,53,jokowi minta masyarakat doa bansos beras lanjut,in,33,OposisiCerdas,netral,netral
2024-05-27 13:56:53,5,jgn2 emang dah discenariokan dlu bikin kirsruh lalu at the end tampil bak hero akan jadi phlawan jaga rating kpuasan sbg cara bagi2 bansos kan dgn bgitu msyarakat nilai bhw sang presiden care prsoalan bangsa pdahal hnya mnjaga citra tak redup,in,0,Balerus8Lapan,positif,netral
2024-05-26 00:00:12,2,jokowi kunci rusa generasi muda jokowi bangga rakyat miskin krn cukup kasih bansos nurut suruh apa mau masuk pilih anakx sekarang rusa moral dan etika bangsa itu sebabx,in,2,GunturSp94,negatif,negatif
2024-05-31 21:24:32,0,logika ini beri sinyal bukan arti bijak putus ane ga korelasi dgn pilkada bijak bansos bijak apbn dah amanat uu sedang pilkada urus suara rakyat ga tukar dgn bansos,in,0,sukardiyahya162,negatif,negatif
2024-05-29 11:54:25,2,yg teriak pak jokowi pak jokowi dlm kunjungan2nya mudeng ora sih pd tau g mrk beras bansos msh,in,0,D12khard,positif,positif
2024-05-25 01:29:15,5,kayak bangga banget bs bagiin bansos lihat org2 kerumun antri shrsnya bagi2 bansos spt jgn jd budaya seorg presiden sebnrnya rakyat mmg sgt bth bansos ingin dpandangi spt tp mau ga mau krn bth hrs rela diliatin cara spt,in,0,syahirularif,netral,positif
2024-05-26 18:04:21,59,banyak anggar bansos 497 t hancur nafsu anak timah 271 t dana bumn mungkin untk bansos 497 t jalan raya banyak tidak rata rusak bukti indonesia emas gagal revolusi mental hanya poles bibir,in,5,AbaMuluk2708,netral,netral
2024-01-22 05:37:04,3,jokowi janji bansos salur hingga juni apbn kuat,in,0,TirtoID,negatif,positif
2024-05-26 13:17:35,4,nafi fakta bukti riil masyarakat salah satu ciri khianat suara keras lantang dunyat milu 2024 mrpkn milu buruk bahkan bobrok krn libat politisasi bansos nya bkn dukung capres tpi semua elemen,in,2,WIDYA_N_2311,netral,netral
2024-05-16 08:53:53,1,hasil survei indo barometer 90 puas dgn kerja presiden jokowi nyata rakyat gaji tahan satu tahun lama satu tahun rakyat sangkut makan apa bagi bansos jelang pilpres sangkut bagi apa ya kasihan rakyat derita,in,1,hasbunallaah67,negatif,negatif
2024-05-28 07:20:10,6,dulu jg dukung prabowo jadi bunglon periode dua jokowi,in,0,OcongReborn,negatif,negatif
2024-05-30 15:39:09,6,bakal fokus tebar bansos jakarta pak soal jateng udah wkt pilpres kmrn,in,2,ronavioleta,positif,positif
2024-05-30 12:53:48,13,bansos terus lanjut mk kakak ma adik tapera rakyat,in,1,ArifSudraj50459,negatif,negatif
2024-05-25 06:05:03,29,benar kata petinggi pdip jokowi sibuk sibuk diri bagi bansos rutinitas basi manfaat miskin popularitas kenapa rakyat biar tetap miskin,in,4,mangunsong63,netral,netral
2024-05-28 08:37:54,11,58 baterai gelembung siap ledak efek ledak muka mukijo mukijo koalisi para koruptor rampok duit rakyat untuk kalah pdip bisa sebar bansos asli plongaplongo kok mau minta 3 periode ndasmu 3 periode,in,1,QJoetm,negatif,netral
2024-05-25 14:33:12,2,waktu musim kampanye nrima bansos,in,0,LanangJagad31,netral,positif
2024-05-25 12:38:38,3,nyolong uang bansos bocil samsul ko aman,in,0,Bara_Rc,negatif,negatif
